name,monthly_income,monthly_card_spending,current_card,card_benefit_usage_rate,residence,age_group,occupation,age,gender,expense_ratio_food,expense_ratio_transport,expense_ratio_shopping,expense_ratio_subscription,expense_ratio_others
7658,2303801,1253000,씨티 Premier카드,60.0,부산 해운대구,20,회계,28,남,2.0,57.0,16.0,23.0,2.0
7659,2573985,1239000,하나 Simple카드,51.0,대전 유성구,30,기획,30,남,18.0,10.0,27.0,33.0,12.0
7660,2226687,1704000,신한 Deep카드,62.0,부산 해운대구,20,데이터분석가,24,여,1.0,20.0,30.0,34.0,15.0
7661,2386797,1416000,토스카드,64.0,부산 해운대구,20,연구원,25,여,10.0,7.0,19.0,43.0,21.0
7662,2305274,1660000,우리 Young카드,47.0,경기 성남시,20,영업,23,여,6.0,26.0,17.0,1.0,50.0
7663,1965559,1630000,롯데 DC카드,63.0,서울 용산구,30,영업,36,남,27.0,46.0,8.0,8.0,11.0
7664,1577506,1030000,하나 Simple카드,60.0,서울 강남구,20,공무원,27,남,44.0,14.0,28.0,5.0,9.0
7665,3041420,715000,IBK 두드림카드,42.0,경기 성남시,30,개발자,39,여,52.0,13.0,0.0,28.0,7.0
7666,2096502,1734000,KB 혜담카드,61.0,서울 강남구,20,기획,24,여,2.0,7.0,16.0,1.0,74.0
7667,3409307,1569000,하나 Simple카드,59.0,인천 남동구,30,회계,33,남,27.0,3.0,8.0,13.0,49.0
7668,2235516,1771000,신한 Deep카드,43.0,세종,30,연구원,36,남,4.0,12.0,62.0,7.0,15.0
7669,1763427,904000,IBK 두드림카드,61.0,서울 송파구,30,공무원,34,여,15.0,37.0,20.0,15.0,13.0
7670,1828201,856000,우리 Young카드,63.0,서울 강동구,20,기획,25,남,7.0,4.0,34.0,52.0,3.0
7671,2138717,1569000,신한 Deep카드,60.0,경기 고양시,20,마케팅,27,여,44.0,5.0,25.0,23.0,3.0
7672,1917429,1977000,SSG 랜더스카드,78.0,울산 남구,20,데이터분석가,29,남,54.0,12.0,13.0,8.0,13.0
7673,2896966,1302000,신한 Deep카드,55.0,서울 서초구,20,기획,20,여,2.0,19.0,3.0,32.0,44.0
7674,2339761,792000,SSG 랜더스카드,64.0,인천 남동구,20,영업,24,여,3.0,9.0,53.0,16.0,19.0
7675,3174469,1629000,토스카드,63.0,서울 동작구,20,프리랜서,20,여,1.0,13.0,21.0,63.0,2.0
7676,3283085,1125000,하나 Simple카드,70.0,인천 남동구,30,컨설턴트,30,남,4.0,16.0,11.0,11.0,58.0
7677,1043724,1262000,KB 혜담카드,80.0,부산 해운대구,20,개발자,25,여,4.0,17.0,29.0,22.0,28.0
7678,3739229,720000,카카오뱅크 체크,56.0,세종,30,기획,33,남,46.0,4.0,13.0,36.0,1.0
7679,1943313,1083000,이마트 KB카드,81.0,서울 성동구,30,대학생,31,남,3.0,50.0,40.0,1.0,6.0
7680,2615266,1262000,KB 혜담카드,70.0,서울 동작구,30,컨설턴트,37,여,13.0,24.0,1.0,37.0,25.0
7681,2112657,1717000,롯데 DC카드,43.0,서울 노원구,30,디자이너,39,여,13.0,19.0,14.0,20.0,34.0
7682,3321355,1789000,하나 Simple카드,40.0,울산 남구,20,마케팅,28,여,9.0,21.0,33.0,19.0,18.0
7683,2969798,1802000,NH 농협카드,81.0,서울 마포구,20,대학생,27,남,2.0,18.0,39.0,21.0,20.0
7684,2480725,1566000,우리 Young카드,42.0,부산 해운대구,30,회계,37,남,6.0,29.0,33.0,11.0,21.0
7685,2910849,1275000,IBK 두드림카드,51.0,서울 용산구,30,공무원,32,남,13.0,12.0,2.0,32.0,41.0
7686,2622299,1073000,신한 Deep카드,42.0,대전 유성구,30,서비스직,39,여,9.0,39.0,29.0,10.0,13.0
7687,2931707,2063000,신한 Deep카드,43.0,서울 송파구,30,회계,38,여,50.0,20.0,11.0,6.0,13.0
7688,2264575,1504000,SSG 랜더스카드,42.0,인천 남동구,20,공무원,25,여,4.0,14.0,68.0,2.0,12.0
7689,1987552,1216000,네이버페이 현대,78.0,서울 성동구,30,디자이너,30,여,18.0,54.0,1.0,17.0,10.0
7690,2497708,2489000,롯데 DC카드,47.0,인천 남동구,30,대학생,39,남,23.0,17.0,17.0,16.0,27.0
7691,2996862,979000,우리 Young카드,78.0,서울 노원구,30,대학생,34,남,9.0,23.0,31.0,34.0,3.0
7692,2867228,1795000,NH 농협카드,68.0,대전 유성구,20,공무원,29,남,25.0,13.0,13.0,41.0,8.0
7693,3299486,1100000,신한 Deep카드,63.0,서울 용산구,30,개발자,30,남,30.0,28.0,32.0,9.0,1.0
7694,1863292,880000,토스카드,67.0,서울 동작구,20,디자이너,28,남,30.0,24.0,11.0,22.0,13.0
7695,2824186,1666000,하나 Simple카드,84.0,서울 노원구,30,마케팅,32,여,34.0,9.0,31.0,24.0,2.0
7696,2056507,1868000,NH 농협카드,81.0,서울 마포구,20,대학생,28,남,16.0,1.0,61.0,17.0,5.0
7697,2695204,1594000,SSG 랜더스카드,65.0,부산 해운대구,20,회계,20,여,21.0,3.0,3.0,59.0,14.0
7698,3513505,1005000,현대 ZERO카드,40.0,대구 수성구,20,생산직,27,남,58.0,8.0,3.0,27.0,4.0
7699,2320586,684000,신한 Deep카드,71.0,서울 강남구,30,기획,39,여,21.0,11.0,2.0,17.0,49.0
7700,2650802,962000,현대 ZERO카드,60.0,서울 서초구,20,대학생,27,여,42.0,14.0,5.0,36.0,3.0
7701,1877303,1056000,롯데 DC카드,44.0,서울 성동구,20,서비스직,28,여,2.0,41.0,32.0,22.0,3.0
7702,2193868,1215000,IBK 두드림카드,79.0,인천 남동구,20,개발자,27,남,1.0,34.0,29.0,17.0,19.0
7703,2514781,582000,KB 혜담카드,79.0,경기 성남시,30,생산직,31,여,10.0,22.0,34.0,3.0,31.0
7704,2153158,1883000,롯데 DC카드,50.0,서울 용산구,20,프리랜서,28,여,3.0,42.0,28.0,24.0,3.0
7705,3481506,1189000,신한 Deep카드,50.0,서울 노원구,20,생산직,26,남,6.0,33.0,17.0,8.0,36.0
7706,2785384,1293000,씨티 Premier카드,67.0,경기 고양시,30,서비스직,34,남,9.0,44.0,33.0,11.0,3.0
7707,2543425,565000,롯데 DC카드,48.0,부산 해운대구,20,개발자,23,남,48.0,3.0,43.0,1.0,5.0
7708,1284956,1014000,씨티 Premier카드,66.0,서울 마포구,20,컨설턴트,24,여,3.0,35.0,24.0,2.0,36.0
7709,2465998,768000,롯데 DC카드,40.0,서울 송파구,20,서비스직,29,여,34.0,7.0,19.0,33.0,7.0
7710,2821027,1252000,NH 농협카드,55.0,서울 서초구,20,디자이너,21,여,1.0,17.0,13.0,69.0,0.0
7711,1986201,1928000,네이버페이 현대,65.0,서울 강남구,20,서비스직,24,남,27.0,19.0,10.0,10.0,34.0
7712,1242844,850000,우리 Young카드,53.0,서울 용산구,30,연구원,31,남,8.0,28.0,39.0,12.0,13.0
7713,2230674,1202000,토스카드,57.0,광주 서구,20,연구원,29,여,26.0,54.0,15.0,3.0,2.0
7714,3012028,1473000,씨티 Premier카드,55.0,서울 강동구,30,마케팅,38,남,30.0,17.0,24.0,5.0,24.0
7715,2862037,1491000,네이버페이 현대,55.0,서울 성동구,30,연구원,31,여,1.0,35.0,11.0,35.0,18.0
7716,3255451,822000,네이버페이 현대,71.0,경기 성남시,20,프리랜서,29,여,27.0,40.0,2.0,4.0,27.0
7717,2059973,1061000,씨티 Premier카드,53.0,서울 송파구,20,간호사,25,남,15.0,11.0,23.0,7.0,44.0
7718,1821855,1386000,씨티 Premier카드,82.0,서울 동작구,20,기획,26,여,3.0,7.0,27.0,39.0,24.0
7719,2183157,1630000,신한 Deep카드,72.0,경기 성남시,30,마케팅,32,남,6.0,23.0,7.0,4.0,60.0
7720,2599039,1591000,씨티 Premier카드,53.0,울산 남구,30,기획,35,여,16.0,42.0,2.0,5.0,35.0
7721,2489677,1386000,씨티 Premier카드,82.0,서울 동작구,20,기획,26,남,3.0,7.0,27.0,39.0,24.0
7722,2227172,2305000,씨티 Premier카드,60.0,경기 성남시,30,컨설턴트,32,여,7.0,6.0,25.0,32.0,30.0
7723,2639341,1006000,신한 Deep카드,47.0,서울 노원구,20,컨설턴트,28,남,52.0,13.0,18.0,4.0,13.0
7724,3325768,788000,우리 Young카드,59.0,서울 노원구,30,서비스직,30,남,12.0,0.0,13.0,22.0,53.0
7725,2521615,1889000,하나 Simple카드,76.0,광주 서구,30,디자이너,34,여,6.0,4.0,48.0,40.0,2.0
7726,2368309,1151000,신한 Deep카드,56.0,서울 성동구,30,디자이너,32,남,23.0,0.0,27.0,3.0,47.0
7727,2259067,1064000,현대 ZERO카드,44.0,광주 서구,30,기획,35,여,13.0,7.0,17.0,57.0,6.0
7728,1035122,541000,이마트 KB카드,52.0,서울 송파구,20,연구원,21,남,24.0,21.0,42.0,7.0,6.0
7729,2367893,1589000,우리 Young카드,63.0,경기 성남시,20,간호사,29,여,3.0,61.0,19.0,12.0,5.0
7730,3018438,1964000,토스카드,42.0,서울 용산구,30,기획,36,남,39.0,35.0,5.0,1.0,20.0
7731,2344239,1100000,하나 Simple카드,63.0,광주 서구,20,공무원,25,여,17.0,34.0,16.0,25.0,8.0
7732,2502159,916000,이마트 KB카드,84.0,서울 동작구,20,연구원,22,남,22.0,20.0,11.0,37.0,10.0
7733,3270075,1542000,삼성 taptap카드,53.0,대구 수성구,30,공무원,35,남,20.0,12.0,6.0,7.0,55.0
7734,2922731,1301000,KB 혜담카드,69.0,서울 서초구,30,디자이너,33,남,23.0,6.0,6.0,53.0,12.0
7735,2524334,1064000,현대 ZERO카드,44.0,광주 서구,30,기획,35,여,13.0,7.0,17.0,57.0,6.0
7736,1547841,1019000,SSG 랜더스카드,69.0,대구 수성구,20,기획,23,남,4.0,59.0,18.0,15.0,4.0
7737,1958139,1026000,삼성 taptap카드,47.0,대전 유성구,20,회계,26,여,62.0,0.0,8.0,21.0,9.0
7738,2525235,1000000,삼성 taptap카드,60.0,인천 남동구,30,기획,30,여,40.0,21.0,11.0,24.0,4.0
7739,1882073,702000,IBK 두드림카드,40.0,세종,20,데이터분석가,27,남,16.0,13.0,40.0,13.0,18.0
7740,2930075,1402000,IBK 두드림카드,65.0,대전 유성구,30,마케팅,32,여,66.0,1.0,0.0,23.0,10.0
7741,2538957,1045000,SSG 랜더스카드,72.0,서울 성동구,30,프리랜서,35,남,25.0,2.0,9.0,45.0,19.0
7742,3151413,1364000,현대 ZERO카드,57.0,인천 남동구,30,컨설턴트,31,남,18.0,35.0,7.0,32.0,8.0
7743,2308282,2067000,삼성 taptap카드,70.0,세종,20,디자이너,27,여,6.0,27.0,4.0,63.0,0.0
7744,2873138,664000,IBK 두드림카드,67.0,부산 해운대구,30,개발자,30,여,2.0,2.0,23.0,69.0,4.0
7745,2700395,1326000,SSG 랜더스카드,60.0,서울 관악구,20,공무원,28,여,4.0,17.0,33.0,12.0,34.0
7746,2597016,975000,IBK 두드림카드,66.0,인천 남동구,20,회계,27,남,0.0,14.0,24.0,37.0,25.0
7747,1196996,1146000,KB 혜담카드,55.0,서울 노원구,20,프리랜서,26,남,31.0,13.0,32.0,1.0,23.0
7748,2847074,1885000,현대 ZERO카드,79.0,서울 마포구,20,컨설턴트,26,남,4.0,45.0,0.0,4.0,47.0
7749,3013654,988000,우리 Young카드,47.0,경기 수원시,20,마케팅,29,여,20.0,24.0,19.0,16.0,21.0
7750,2258937,1021000,이마트 KB카드,66.0,서울 서초구,30,기획,32,여,0.0,76.0,6.0,2.0,16.0
7751,2618323,1364000,씨티 Premier카드,50.0,울산 남구,30,서비스직,30,여,16.0,17.0,3.0,7.0,57.0
7752,2376417,848000,NH 농협카드,84.0,서울 관악구,30,연구원,37,남,11.0,3.0,7.0,43.0,36.0
7753,1275810,957000,롯데 DC카드,63.0,경기 고양시,20,대학생,22,남,15.0,12.0,5.0,54.0,14.0
7754,1880642,1227000,하나 Simple카드,67.0,서울 송파구,20,기획,27,남,50.0,3.0,8.0,5.0,34.0
7755,2621902,1623000,현대 ZERO카드,49.0,부산 해운대구,30,마케팅,30,남,38.0,12.0,1.0,9.0,40.0
7756,2751604,1951000,카카오뱅크 체크,64.0,대전 유성구,30,데이터분석가,32,남,45.0,39.0,4.0,10.0,2.0
7757,2020542,1100000,신한 Deep카드,63.0,서울 용산구,30,개발자,30,여,30.0,28.0,32.0,9.0,1.0
7758,2133287,1887000,우리 Young카드,52.0,인천 남동구,30,데이터분석가,32,여,56.0,7.0,13.0,11.0,13.0
7759,2494496,1357000,현대 ZERO카드,79.0,서울 강동구,30,데이터분석가,34,여,4.0,2.0,25.0,38.0,31.0
7760,1864886,797000,삼성 taptap카드,71.0,울산 남구,20,회계,28,남,30.0,63.0,3.0,2.0,2.0
7761,3380467,2588000,토스카드,64.0,서울 마포구,30,간호사,37,남,73.0,7.0,7.0,11.0,2.0
7762,2590830,992000,KB 혜담카드,47.0,서울 강남구,20,디자이너,25,여,22.0,38.0,22.0,11.0,7.0
7763,3440193,2203000,SSG 랜더스카드,54.0,서울 성동구,20,프리랜서,27,남,12.0,57.0,4.0,12.0,15.0
7764,3062839,1580000,씨티 Premier카드,61.0,서울 노원구,30,회계,32,여,30.0,5.0,46.0,14.0,5.0
7765,2371551,1630000,현대 ZERO카드,47.0,대구 수성구,20,데이터분석가,22,남,6.0,29.0,47.0,9.0,9.0
7766,2565814,923000,하나 Simple카드,70.0,서울 노원구,30,회계,30,남,2.0,8.0,3.0,64.0,23.0
7767,2646873,540000,네이버페이 현대,40.0,서울 용산구,30,기획,39,여,7.0,21.0,20.0,21.0,31.0
7768,3228617,1122000,우리 Young카드,68.0,광주 서구,30,데이터분석가,34,남,13.0,12.0,42.0,18.0,15.0
7769,1993343,2068000,현대 ZERO카드,50.0,인천 남동구,20,회계,24,여,4.0,47.0,44.0,4.0,1.0
7770,2641865,520000,신한 Deep카드,75.0,경기 고양시,20,컨설턴트,21,여,10.0,3.0,86.0,1.0,0.0
7771,2021331,544000,SSG 랜더스카드,44.0,서울 강남구,30,간호사,36,남,19.0,22.0,3.0,10.0,46.0
7772,2828920,1323000,네이버페이 현대,51.0,서울 관악구,30,디자이너,30,남,3.0,24.0,30.0,14.0,29.0
7773,2777929,849000,우리 Young카드,81.0,인천 남동구,30,개발자,30,여,30.0,26.0,0.0,6.0,38.0
7774,2106207,1392000,하나 Simple카드,81.0,세종,20,간호사,28,여,67.0,2.0,15.0,7.0,9.0
7775,2855271,2798000,현대 ZERO카드,51.0,세종,30,연구원,31,남,23.0,71.0,2.0,1.0,3.0
7776,2181107,1638000,신한 Deep카드,40.0,대구 수성구,20,프리랜서,24,여,3.0,15.0,40.0,33.0,9.0
7777,2415079,934000,NH 농협카드,82.0,부산 해운대구,30,영업,30,남,1.0,7.0,67.0,6.0,19.0
7778,2836950,1806000,이마트 KB카드,42.0,서울 마포구,20,개발자,29,남,5.0,8.0,59.0,25.0,3.0
7779,1740981,722000,NH 농협카드,80.0,인천 남동구,20,데이터분석가,25,남,14.0,4.0,27.0,21.0,34.0
7780,2409079,1104000,신한 Deep카드,41.0,세종,20,대학생,28,남,6.0,10.0,35.0,30.0,19.0
7781,3289553,1015000,토스카드,57.0,서울 서초구,30,간호사,31,남,10.0,30.0,35.0,2.0,23.0
7782,2025689,1508000,씨티 Premier카드,82.0,서울 강동구,30,기획,33,여,3.0,6.0,23.0,37.0,31.0
7783,2286552,1822000,우리 Young카드,73.0,경기 고양시,20,컨설턴트,25,남,26.0,11.0,7.0,40.0,16.0
7784,1795183,1091000,롯데 DC카드,63.0,대구 수성구,20,연구원,25,남,13.0,28.0,28.0,8.0,23.0
7785,3973729,751000,우리 Young카드,61.0,대전 유성구,30,대학생,36,남,11.0,20.0,13.0,17.0,39.0
7786,1930608,1101000,네이버페이 현대,41.0,대구 수성구,30,회계,33,여,33.0,37.0,12.0,11.0,7.0
7787,2173051,2125000,우리 Young카드,68.0,광주 서구,30,기획,30,여,29.0,46.0,15.0,3.0,7.0
7788,1637887,1235000,우리 Young카드,63.0,울산 남구,20,디자이너,28,남,78.0,0.0,7.0,5.0,10.0
7789,2049610,799000,현대 ZERO카드,66.0,경기 수원시,30,대학생,37,남,6.0,23.0,40.0,1.0,30.0
7790,3045607,932000,KB 혜담카드,61.0,서울 관악구,20,연구원,26,남,3.0,13.0,4.0,40.0,40.0
7791,2521387,954000,NH 농협카드,58.0,서울 송파구,20,기획,24,남,5.0,15.0,5.0,32.0,43.0
7792,3098205,1243000,현대 ZERO카드,40.0,서울 관악구,30,공무원,30,남,4.0,4.0,67.0,3.0,22.0
7793,2540396,890000,하나 Simple카드,54.0,경기 고양시,30,디자이너,35,남,6.0,14.0,60.0,15.0,5.0
7794,2703805,1214000,NH 농협카드,69.0,서울 동작구,20,서비스직,25,남,16.0,56.0,15.0,4.0,9.0
7795,1837888,1541000,우리 Young카드,76.0,경기 수원시,20,공무원,28,여,3.0,22.0,4.0,5.0,66.0
7796,3555547,1380000,KB 혜담카드,71.0,부산 해운대구,30,대학생,36,남,45.0,6.0,41.0,4.0,4.0
7797,1813744,888000,씨티 Premier카드,81.0,경기 고양시,20,회계,25,여,10.0,6.0,23.0,20.0,41.0
7798,2177746,1415000,현대 ZERO카드,54.0,서울 마포구,30,간호사,36,여,14.0,48.0,32.0,1.0,5.0
7799,2629141,819000,네이버페이 현대,56.0,서울 강남구,20,컨설턴트,26,여,29.0,48.0,0.0,2.0,21.0
7800,3604679,2016000,KB 혜담카드,68.0,서울 용산구,30,프리랜서,31,남,1.0,8.0,34.0,27.0,30.0
7801,2548736,1666000,KB 혜담카드,43.0,서울 관악구,20,생산직,29,남,10.0,56.0,14.0,19.0,1.0
7802,1725162,2111000,SSG 랜더스카드,72.0,경기 고양시,20,데이터분석가,21,남,60.0,7.0,27.0,1.0,5.0
7803,2026636,1655000,롯데 DC카드,45.0,경기 성남시,20,개발자,27,여,19.0,26.0,39.0,13.0,3.0
7804,3109829,816000,토스카드,72.0,서울 송파구,30,컨설턴트,31,남,5.0,53.0,25.0,16.0,1.0
7805,2075359,2003000,SSG 랜더스카드,59.0,세종,30,생산직,37,여,12.0,27.0,8.0,46.0,7.0
7806,3185481,1199000,씨티 Premier카드,85.0,경기 성남시,30,기획,33,여,25.0,12.0,4.0,0.0,59.0
7807,1318637,1330000,NH 농협카드,75.0,경기 수원시,30,영업,32,남,35.0,4.0,52.0,1.0,8.0
7808,1860630,938000,롯데 DC카드,82.0,경기 고양시,20,회계,25,여,10.0,25.0,2.0,62.0,1.0
7809,1995216,1636000,우리 Young카드,62.0,서울 서초구,20,생산직,28,남,25.0,18.0,44.0,1.0,12.0
7810,1000000,1546000,KB 혜담카드,57.0,대전 유성구,20,데이터분석가,23,남,28.0,29.0,8.0,13.0,22.0
7811,2022639,1546000,IBK 두드림카드,49.0,부산 해운대구,30,대학생,35,남,22.0,9.0,24.0,44.0,1.0
7812,3437702,1732000,SSG 랜더스카드,45.0,서울 마포구,30,영업,33,남,15.0,6.0,17.0,35.0,27.0
7813,2265141,1112000,IBK 두드림카드,66.0,울산 남구,20,데이터분석가,22,여,4.0,24.0,0.0,68.0,4.0
7814,4101195,1337000,하나 Simple카드,66.0,서울 동작구,30,개발자,37,남,32.0,9.0,19.0,11.0,29.0
7815,3022613,2132000,하나 Simple카드,42.0,울산 남구,20,공무원,26,남,2.0,51.0,29.0,13.0,5.0
7816,2716523,605000,이마트 KB카드,59.0,부산 해운대구,30,마케팅,36,여,54.0,2.0,3.0,19.0,22.0
7817,2656619,708000,삼성 taptap카드,70.0,서울 송파구,30,생산직,32,여,43.0,6.0,20.0,21.0,10.0
7818,3046151,1370000,씨티 Premier카드,67.0,서울 성동구,30,공무원,31,남,12.0,15.0,9.0,56.0,8.0
7819,1172458,929000,우리 Young카드,55.0,서울 노원구,30,연구원,34,여,6.0,18.0,2.0,25.0,49.0
7820,1552720,1530000,KB 혜담카드,67.0,부산 해운대구,20,마케팅,26,여,29.0,33.0,8.0,3.0,27.0
7821,3070472,831000,씨티 Premier카드,61.0,서울 송파구,30,연구원,36,남,10.0,22.0,18.0,46.0,4.0
7822,3431217,1457000,NH 농협카드,40.0,울산 남구,30,생산직,36,남,16.0,13.0,22.0,31.0,18.0
7823,3202768,2082000,현대 ZERO카드,54.0,서울 관악구,30,대학생,31,남,4.0,15.0,51.0,29.0,1.0
7824,1803767,1631000,토스카드,47.0,서울 마포구,20,서비스직,23,여,22.0,23.0,1.0,4.0,50.0
7825,2718703,534000,씨티 Premier카드,46.0,경기 수원시,20,서비스직,26,여,16.0,12.0,9.0,43.0,20.0
7826,2991222,1774000,씨티 Premier카드,57.0,서울 서초구,20,데이터분석가,28,여,0.0,3.0,61.0,21.0,15.0
7827,2718994,628000,이마트 KB카드,76.0,서울 관악구,20,영업,27,남,44.0,7.0,29.0,7.0,13.0
7828,3692719,1367000,IBK 두드림카드,41.0,울산 남구,30,프리랜서,34,남,40.0,34.0,2.0,14.0,10.0
7829,2608541,752000,NH 농협카드,72.0,서울 강동구,30,데이터분석가,37,남,2.0,23.0,16.0,39.0,20.0
7830,3753153,1797000,네이버페이 현대,49.0,광주 서구,30,컨설턴트,31,남,0.0,33.0,33.0,9.0,25.0
7831,2322879,1937000,이마트 KB카드,43.0,광주 서구,20,데이터분석가,22,여,1.0,11.0,1.0,45.0,42.0
7832,2755777,1954000,NH 농협카드,51.0,경기 성남시,30,디자이너,30,여,45.0,28.0,4.0,7.0,16.0
7833,2432715,1081000,네이버페이 현대,51.0,대구 수성구,20,대학생,21,남,24.0,43.0,1.0,9.0,23.0
7834,2189256,845000,삼성 taptap카드,67.0,서울 동작구,20,기획,27,남,17.0,27.0,17.0,9.0,30.0
7835,1819998,1107000,NH 농협카드,60.0,서울 노원구,20,회계,28,남,29.0,2.0,8.0,17.0,44.0
7836,2208931,1558000,IBK 두드림카드,71.0,울산 남구,20,연구원,27,남,17.0,15.0,4.0,35.0,29.0
7837,3690733,606000,IBK 두드림카드,55.0,대구 수성구,30,프리랜서,34,남,1.0,11.0,7.0,46.0,35.0
7838,2690966,1000000,삼성 taptap카드,60.0,인천 남동구,30,기획,30,남,40.0,21.0,11.0,24.0,4.0
7839,2696673,662000,NH 농협카드,63.0,서울 서초구,20,마케팅,28,남,6.0,5.0,26.0,14.0,49.0
7840,2618535,724000,토스카드,80.0,서울 관악구,20,회계,23,남,1.0,15.0,17.0,46.0,21.0
7841,2790743,636000,하나 Simple카드,65.0,경기 성남시,30,대학생,31,남,23.0,6.0,1.0,34.0,36.0
7842,2944400,1115000,KB 혜담카드,65.0,광주 서구,20,기획,23,남,3.0,8.0,3.0,74.0,12.0
7843,2072226,1355000,하나 Simple카드,60.0,경기 성남시,20,연구원,25,여,24.0,10.0,19.0,5.0,42.0
7844,4056682,1139000,롯데 DC카드,45.0,울산 남구,30,데이터분석가,38,남,18.0,8.0,25.0,37.0,12.0
7845,2717063,1403000,토스카드,72.0,부산 해운대구,30,개발자,35,여,17.0,1.0,1.0,78.0,3.0
7846,2988893,972000,신한 Deep카드,79.0,경기 성남시,30,서비스직,36,남,9.0,6.0,5.0,43.0,37.0
7847,1806099,2034000,우리 Young카드,74.0,서울 노원구,20,영업,26,남,47.0,0.0,14.0,3.0,36.0
7848,2938217,1355000,SSG 랜더스카드,68.0,서울 마포구,30,개발자,30,남,17.0,43.0,6.0,33.0,1.0
7849,2148120,1271000,하나 Simple카드,55.0,서울 용산구,20,공무원,28,남,9.0,73.0,3.0,11.0,4.0
7850,1620851,1355000,IBK 두드림카드,66.0,세종,20,기획,24,여,5.0,5.0,44.0,16.0,30.0
7851,2141192,1484000,SSG 랜더스카드,82.0,서울 성동구,20,디자이너,27,남,18.0,2.0,54.0,10.0,16.0
7852,1848098,768000,토스카드,81.0,서울 성동구,20,기획,20,여,7.0,66.0,5.0,16.0,6.0
7853,2792995,1773000,SSG 랜더스카드,61.0,대구 수성구,30,영업,33,여,27.0,3.0,40.0,16.0,14.0
7854,2903140,853000,카카오뱅크 체크,47.0,울산 남구,20,대학생,22,여,5.0,5.0,29.0,8.0,53.0
7855,1886542,1093000,NH 농협카드,64.0,서울 노원구,30,간호사,31,여,24.0,28.0,4.0,7.0,37.0
7856,3356153,889000,IBK 두드림카드,57.0,서울 성동구,30,기획,34,여,6.0,1.0,53.0,39.0,1.0
7857,2185724,1117000,KB 혜담카드,74.0,부산 해운대구,20,간호사,25,남,48.0,4.0,13.0,11.0,24.0
7858,2012489,993000,SSG 랜더스카드,84.0,서울 관악구,30,회계,30,여,23.0,21.0,20.0,19.0,17.0
7859,3530428,1326000,현대 ZERO카드,83.0,서울 관악구,30,마케팅,32,남,58.0,0.0,0.0,15.0,27.0
7860,2026772,1026000,삼성 taptap카드,47.0,대전 유성구,20,회계,26,남,62.0,0.0,8.0,21.0,9.0
